jour;libelle;reg;incid_rea
2021-03-09;Guadeloupe;1;0
2021-03-09;Guyane;3;0
2021-03-09;Hauts-de-France;32;57
2021-03-09;Ile-de-France;11;170
2021-03-09;La Réunion;4;3
2021-03-09;Martinique;2;3
2021-03-09;Mayotte;6;1
2021-03-09;Normandie;28;13
2021-03-09;Nouvelle-Aquitaine;75;11
2021-03-09;Occitanie;76;21
2021-03-09;Pays de la Loire;52;9
2021-03-09;Provence-Alpes-Côte d'Azur;93;43
2021-03-10;Auvergne-Rhône-Alpes;84;42
2021-03-10;Bourgogne-Franche-Comté;27;11
2021-03-10;Bretagne;53;5
2021-03-10;Centre-Val de Loire;24;14
2021-03-10;Corse;94;0
2021-03-10;Grand-Est;44;14
2021-03-10;Guadeloupe;1;0
2021-03-10;Guyane;3;0
2021-03-10;Hauts-de-France;32;53
2021-03-10;Ile-de-France;11;107
2021-03-10;La Réunion;4;2
2021-03-10;Martinique;2;0
2021-03-10;Mayotte;6;0
2021-03-10;Normandie;28;5
2021-03-10;Nouvelle-Aquitaine;75;13
2021-03-10;Occitanie;76;31
2021-03-10;Pays de la Loire;52;8
2021-03-10;Provence-Alpes-Côte d'Azur;93;38
2021-03-11;Auvergne-Rhône-Alpes;84;43
2021-03-11;Bourgogne-Franche-Comté;27;12
2021-03-11;Bretagne;53;3
2021-03-11;Centre-Val de Loire;24;15
2021-03-11;Corse;94;0
2021-03-11;Grand-Est;44;35
2021-03-11;Guadeloupe;1;1
2021-03-11;Guyane;3;0
2021-03-11;Hauts-de-France;32;39
2021-03-11;Ile-de-France;11;115
2021-03-11;La Réunion;4;6
2021-03-11;Martinique;2;0
2021-03-11;Mayotte;6;2
2021-03-11;Normandie;28;21
2021-03-11;Nouvelle-Aquitaine;75;14
2021-03-11;Occitanie;76;23
2021-03-11;Pays de la Loire;52;10
2021-03-11;Provence-Alpes-Côte d'Azur;93;46
2021-03-12;Auvergne-Rhône-Alpes;84;38
2021-03-12;Bourgogne-Franche-Comté;27;8
2021-03-12;Bretagne;53;5
2021-03-12;Centre-Val de Loire;24;9
2021-03-12;Corse;94;2
2021-03-12;Grand-Est;44;33
2021-03-12;Guadeloupe;1;0
2021-03-12;Guyane;3;2
2021-03-12;Hauts-de-France;32;40
2021-03-12;Ile-de-France;11;74
2021-03-12;La Réunion;4;7
2021-03-12;Martinique;2;1
2021-03-12;Mayotte;6;2
2021-03-12;Normandie;28;13
2021-03-12;Nouvelle-Aquitaine;75;9
2021-03-12;Occitanie;76;13
2021-03-12;Pays de la Loire;52;9
2021-03-12;Provence-Alpes-Côte d'Azur;93;41
2021-03-13;Auvergne-Rhône-Alpes;84;16
2021-03-13;Bourgogne-Franche-Comté;27;7
2021-03-13;Bretagne;53;8
2021-03-13;Centre-Val de Loire;24;9
2021-03-13;Corse;94;2
2021-03-13;Grand-Est;44;20
2021-03-13;Guadeloupe;1;2
2021-03-13;Guyane;3;1
2021-03-13;Hauts-de-France;32;29
2021-03-13;Ile-de-France;11;99
2021-03-13;La Réunion;4;5
2021-03-13;Martinique;2;2
2021-03-13;Mayotte;6;1
2021-03-13;Normandie;28;8
2021-03-13;Nouvelle-Aquitaine;75;7
2021-03-13;Occitanie;76;9
2021-03-13;Pays de la Loire;52;6
2021-03-13;Provence-Alpes-Côte d'Azur;93;32
2021-03-14;Auvergne-Rhône-Alpes;84;8
2021-03-14;Bourgogne-Franche-Comté;27;3
2021-03-14;Bretagne;53;1
2021-03-14;Centre-Val de Loire;24;6
2021-03-14;Corse;94;1
2021-03-14;Grand-Est;44;23
2021-03-14;Guadeloupe;1;2
2021-03-14;Guyane;3;0
2021-03-14;Hauts-de-France;32;23
2021-03-14;Ile-de-France;11;64
2021-03-14;La Réunion;4;3
2021-03-14;Martinique;2;0
2021-03-14;Mayotte;6;0
2021-03-14;Normandie;28;12
2021-03-14;Nouvelle-Aquitaine;75;8
2021-03-14;Occitanie;76;14
2021-03-14;Pays de la Loire;52;2
2021-03-14;Provence-Alpes-Côte d'Azur;93;18
2021-03-15;Auvergne-Rhône-Alpes;84;44
2021-03-15;Bourgogne-Franche-Comté;27;17
2021-03-15;Bretagne;53;4
2021-03-15;Centre-Val de Loire;24;8
2021-03-15;Corse;94;1
2021-03-15;Grand-Est;44;30
2021-03-15;Guadeloupe;1;3
2021-03-15;Guyane;3;1
2021-03-15;Hauts-de-France;32;51
2021-03-15;Ile-de-France;11;117
2021-03-15;La Réunion;4;4
2021-03-15;Martinique;2;0
2021-03-15;Mayotte;6;0
2021-03-15;Normandie;28;5
2021-03-15;Nouvelle-Aquitaine;75;18
2021-03-15;Occitanie;76;27
2021-03-15;Pays de la Loire;52;14
2021-03-15;Provence-Alpes-Côte d'Azur;93;57
2021-03-16;Auvergne-Rhône-Alpes;84;46
2021-03-16;Bourgogne-Franche-Comté;27;16
2021-03-16;Bretagne;53;8
2021-03-16;Centre-Val de Loire;24;12
2021-03-16;Corse;94;2
2021-03-16;Grand-Est;44;29
2021-03-16;Guadeloupe;1;2
2021-03-16;Guyane;3;1
2021-03-16;Hauts-de-France;32;68
2021-03-16;Ile-de-France;11;145
2021-03-16;La Réunion;4;2
2021-03-16;Martinique;2;0
2021-03-16;Mayotte;6;0
2021-03-16;Normandie;28;17
2021-03-16;Nouvelle-Aquitaine;75;15
2021-03-16;Occitanie;76;17
2021-03-16;Pays de la Loire;52;14
2021-03-16;Provence-Alpes-Côte d'Azur;93;41
2021-03-17;Auvergne-Rhône-Alpes;84;43
2021-03-17;Bourgogne-Franche-Comté;27;13
2021-03-17;Bretagne;53;13
2021-03-17;Centre-Val de Loire;24;11
2021-03-17;Corse;94;1
2021-03-17;Grand-Est;44;33
2021-03-17;Guadeloupe;1;0
2021-03-17;Guyane;3;0
2021-03-17;Hauts-de-France;32;41
2021-03-17;Ile-de-France;11;98
2021-03-17;La Réunion;4;7
2021-03-17;Martinique;2;0
2021-03-17;Mayotte;6;0
2021-03-17;Normandie;28;8
2021-03-17;Nouvelle-Aquitaine;75;18
2021-03-17;Occitanie;76;18
2021-03-17;Pays de la Loire;52;9
2021-03-17;Provence-Alpes-Côte d'Azur;93;44
2021-03-18;Auvergne-Rhône-Alpes;84;29
2021-03-18;Bourgogne-Franche-Comté;27;8
2021-03-18;Bretagne;53;9
2021-03-18;Centre-Val de Loire;24;12
2021-03-18;Corse;94;1
2021-03-18;Grand-Est;44;35
2021-03-18;Guadeloupe;1;1
2021-03-18;Guyane;3;2
2021-03-18;Hauts-de-France;32;54
2021-03-18;Ile-de-France;11;136
2021-03-18;La Réunion;4;3
2021-03-18;Martinique;2;1
2021-03-18;Mayotte;6;0
2021-03-18;Normandie;28;22
2021-03-18;Nouvelle-Aquitaine;75;16
2021-03-18;Occitanie;76;13
2021-03-18;Pays de la Loire;52;6
2021-03-18;Provence-Alpes-Côte d'Azur;93;34
2021-03-19;Auvergne-Rhône-Alpes;84;36
2021-03-19;Bourgogne-Franche-Comté;27;11
2021-03-19;Bretagne;53;5
2021-03-19;Centre-Val de Loire;24;12
2021-03-19;Corse;94;0
2021-03-19;Grand-Est;44;48
2021-03-19;Guadeloupe;1;0
2021-03-19;Guyane;3;0
2021-03-19;Hauts-de-France;32;51
2021-03-19;Ile-de-France;11;136
2021-03-19;La Réunion;4;5
2021-03-19;Martinique;2;2
2021-03-19;Mayotte;6;3
2021-03-19;Normandie;28;9
2021-03-19;Nouvelle-Aquitaine;75;13
2021-03-19;Occitanie;76;15
2021-03-19;Pays de la Loire;52;7
2021-03-19;Provence-Alpes-Côte d'Azur;93;30
2021-03-20;Auvergne-Rhône-Alpes;84;37
2021-03-20;Bourgogne-Franche-Comté;27;12
2021-03-20;Bretagne;53;5
2021-03-20;Centre-Val de Loire;24;13
2021-03-20;Corse;94;1
2021-03-20;Grand-Est;44;23
2021-03-20;Guadeloupe;1;3
2021-03-20;Guyane;3;0
2021-03-20;Hauts-de-France;32;39
2021-03-20;Ile-de-France;11;109
2021-03-20;La Réunion;4;0
2021-03-20;Martinique;2;0
2021-03-20;Mayotte;6;1
2021-03-20;Normandie;28;8
2021-03-20;Nouvelle-Aquitaine;75;12
2021-03-20;Occitanie;76;21
2021-03-20;Pays de la Loire;52;10
2021-03-20;Provence-Alpes-Côte d'Azur;93;23
2021-03-21;Auvergne-Rhône-Alpes;84;16
2021-03-21;Bourgogne-Franche-Comté;27;5
2021-03-21;Bretagne;53;4
2021-03-21;Centre-Val de Loire;24;5
2021-03-21;Corse;94;0
2021-03-21;Grand-Est;44;13
2021-03-21;Guadeloupe;1;1
2021-03-21;Guyane;3;0
2021-03-21;Hauts-de-France;32;24
2021-03-21;Ile-de-France;11;71
2021-03-21;La Réunion;4;3
2021-03-21;Martinique;2;0
2021-03-21;Mayotte;6;2
2021-03-21;Normandie;28;11
2021-03-21;Nouvelle-Aquitaine;75;13
2021-03-21;Occitanie;76;8
2021-03-21;Pays de la Loire;52;3
2021-03-21;Provence-Alpes-Côte d'Azur;93;17
2021-03-22;Auvergne-Rhône-Alpes;84;60
2021-03-22;Bourgogne-Franche-Comté;27;11
2021-03-22;Bretagne;53;16
2021-03-22;Centre-Val de Loire;24;26
2021-03-22;Corse;94;1
2021-03-22;Grand-Est;44;39
2021-03-22;Guadeloupe;1;1
2021-03-22;Guyane;3;1
2021-03-22;Hauts-de-France;32;70
2021-03-22;Ile-de-France;11;116
2021-03-22;La Réunion;4;3
2021-03-22;Martinique;2;0
2021-03-22;Mayotte;6;0
2021-03-22;Normandie;28;12
2021-03-22;Nouvelle-Aquitaine;75;19
2021-03-22;Occitanie;76;37
2021-03-22;Pays de la Loire;52;12
2021-03-22;Provence-Alpes-Côte d'Azur;93;47
2021-03-23;Auvergne-Rhône-Alpes;84;69
2021-03-23;Bourgogne-Franche-Comté;27;13
2021-03-23;Bretagne;53;5
2021-03-23;Centre-Val de Loire;24;11
2021-03-23;Corse;94;0
2021-03-23;Grand-Est;44;28
2021-03-23;Guadeloupe;1;1
2021-03-23;Guyane;3;0
2021-03-23;Hauts-de-France;32;68
2021-03-23;Ile-de-France;11;171
2021-03-23;La Réunion;4;4
2021-03-23;Martinique;2;1
2021-03-23;Mayotte;6;0
2021-03-23;Normandie;28;11
2021-03-23;Nouvelle-Aquitaine;75;16
2021-03-23;Occitanie;76;25
2021-03-23;Pays de la Loire;52;13
2021-03-23;Provence-Alpes-Côte d'Azur;93;52
2021-03-24;Auvergne-Rhône-Alpes;84;28
2021-03-24;Bourgogne-Franche-Comté;27;13
2021-03-24;Bretagne;53;6
2021-03-24;Centre-Val de Loire;24;11
2021-03-24;Corse;94;0
2021-03-24;Grand-Est;44;26
2021-03-24;Guadeloupe;1;0
2021-03-24;Guyane;3;0
2021-03-24;Hauts-de-France;32;39
2021-03-24;Ile-de-France;11;157
2021-03-24;La Réunion;4;3
2021-03-24;Martinique;2;1
2021-03-24;Mayotte;6;0
2021-03-24;Normandie;28;19
2021-03-24;Nouvelle-Aquitaine;75;14
2021-03-24;Occitanie;76;18
2021-03-24;Pays de la Loire;52;11
2021-03-24;Provence-Alpes-Côte d'Azur;93;38
2021-03-25;Auvergne-Rhône-Alpes;84;32
2021-03-25;Bourgogne-Franche-Comté;27;10
2021-03-25;Bretagne;53;10
2021-03-25;Centre-Val de Loire;24;10
2021-03-25;Corse;94;1
2021-03-25;Grand-Est;44;38
2021-03-25;Guadeloupe;1;0
2021-03-25;Guyane;3;0
2021-03-25;Hauts-de-France;32;57
2021-03-25;Ile-de-France;11;143
2021-03-25;La Réunion;4;4
2021-03-25;Martinique;2;1
2021-03-25;Mayotte;6;0
2021-03-25;Normandie;28;14
2021-03-25;Nouvelle-Aquitaine;75;9
2021-03-25;Occitanie;76;22
2021-03-25;Pays de la Loire;52;20
2021-03-25;Provence-Alpes-Côte d'Azur;93;37
2021-03-26;Auvergne-Rhône-Alpes;84;51
2021-03-26;Bourgogne-Franche-Comté;27;11
2021-03-26;Bretagne;53;16
2021-03-26;Centre-Val de Loire;24;17
2021-03-26;Corse;94;0
2021-03-26;Grand-Est;44;44
2021-03-26;Guadeloupe;1;1
2021-03-26;Guyane;3;1
2021-03-26;Hauts-de-France;32;72
2021-03-26;Ile-de-France;11;139
2021-03-26;La Réunion;4;3
2021-03-26;Martinique;2;1
2021-03-26;Mayotte;6;1
2021-03-26;Normandie;28;17
2021-03-26;Nouvelle-Aquitaine;75;23
2021-03-26;Occitanie;76;30
2021-03-26;Pays de la Loire;52;14
2021-03-26;Provence-Alpes-Côte d'Azur;93;35
2021-03-27;Auvergne-Rhône-Alpes;84;29
2021-03-27;Bourgogne-Franche-Comté;27;9
2021-03-27;Bretagne;53;10
2021-03-27;Centre-Val de Loire;24;5
2021-03-27;Corse;94;1
2021-03-27;Grand-Est;44;23
2021-03-27;Guadeloupe;1;1
2021-03-27;Guyane;3;0
2021-03-27;Hauts-de-France;32;28
2021-03-27;Ile-de-France;11;116
2021-03-27;La Réunion;4;4
2021-03-27;Martinique;2;2
2021-03-27;Mayotte;6;1
2021-03-27;Normandie;28;19
2021-03-27;Nouvelle-Aquitaine;75;4
2021-03-27;Occitanie;76;27
2021-03-27;Pays de la Loire;52;13
2021-03-27;Provence-Alpes-Côte d'Azur;93;40
2021-03-28;Auvergne-Rhône-Alpes;84;14
2021-03-28;Bourgogne-Franche-Comté;27;1
2021-03-28;Bretagne;53;6
2021-03-28;Centre-Val de Loire;24;9
2021-03-28;Corse;94;0
2021-03-28;Grand-Est;44;24
2021-03-28;Guadeloupe;1;1
2021-03-28;Guyane;3;1
2021-03-28;Hauts-de-France;32;23
2021-03-28;Ile-de-France;11;93
2021-03-28;La Réunion;4;5
2021-03-28;Martinique;2;1
2021-03-28;Mayotte;6;0
2021-03-28;Normandie;28;5
2021-03-28;Nouvelle-Aquitaine;75;9
2021-03-28;Occitanie;76;10
2021-03-28;Pays de la Loire;52;9
2021-03-28;Provence-Alpes-Côte d'Azur;93;27
2021-03-29;Auvergne-Rhône-Alpes;84;62
2021-03-29;Bourgogne-Franche-Comté;27;15
2021-03-29;Bretagne;53;9
2021-03-29;Centre-Val de Loire;24;33
2021-03-29;Corse;94;0
2021-03-29;Grand-Est;44;38
2021-03-29;Guadeloupe;1;0
2021-03-29;Guyane;3;2
2021-03-29;Hauts-de-France;32;50
2021-03-29;Ile-de-France;11;144
2021-03-29;La Réunion;4;2
2021-03-29;Martinique;2;2
2021-03-29;Mayotte;6;3
2021-03-29;Normandie;28;16
2021-03-29;Nouvelle-Aquitaine;75;23
2021-03-29;Occitanie;76;23
2021-03-29;Pays de la Loire;52;14
2021-03-29;Provence-Alpes-Côte d'Azur;93;48
2021-03-30;Auvergne-Rhône-Alpes;84;69
2021-03-30;Bourgogne-Franche-Comté;27;16
2021-03-30;Bretagne;53;8
2021-03-30;Centre-Val de Loire;24;11
2021-03-30;Corse;94;2
2021-03-30;Grand-Est;44;41
2021-03-30;Guadeloupe;1;2
2021-03-30;Guyane;3;0
2021-03-30;Hauts-de-France;32;79
2021-03-30;Ile-de-France;11;173
2021-03-30;La Réunion;4;6
2021-03-30;Martinique;2;7
2021-03-30;Mayotte;6;0
2021-03-30;Normandie;28;19
2021-03-30;Nouvelle-Aquitaine;75;30
2021-03-30;Occitanie;76;33
2021-03-30;Pays de la Loire;52;19
2021-03-30;Provence-Alpes-Côte d'Azur;93;54
2021-03-31;Auvergne-Rhône-Alpes;84;37
2021-03-31;Bourgogne-Franche-Comté;27;20
2021-03-31;Bretagne;53;12
2021-03-31;Centre-Val de Loire;24;21
2021-03-31;Corse;94;0
2021-03-31;Grand-Est;44;39
2021-03-31;Guadeloupe;1;2
2021-03-31;Guyane;3;0
2021-03-31;Hauts-de-France;32;50
2021-03-31;Ile-de-France;11;149
2021-03-31;La Réunion;4;3
2021-03-31;Martinique;2;3
2021-03-31;Mayotte;6;1
2021-03-31;Normandie;28;11
2021-03-31;Nouvelle-Aquitaine;75;21
2021-03-31;Occitanie;76;34
2021-03-31;Pays de la Loire;52;11
2021-03-31;Provence-Alpes-Côte d'Azur;93;58
2021-04-01;Auvergne-Rhône-Alpes;84;75
2021-04-01;Bourgogne-Franche-Comté;27;13
2021-04-01;Bretagne;53;11
2021-04-01;Centre-Val de Loire;24;10
2021-04-01;Corse;94;1
2021-04-01;Grand-Est;44;44
2021-04-01;Guadeloupe;1;0
2021-04-01;Guyane;3;1
2021-04-01;Hauts-de-France;32;56
2021-04-01;Ile-de-France;11;148
2021-04-01;La Réunion;4;1
2021-04-01;Martinique;2;0
2021-04-01;Mayotte;6;0
2021-04-01;Normandie;28;12
2021-04-01;Nouvelle-Aquitaine;75;23
2021-04-01;Occitanie;76;24
2021-04-01;Pays de la Loire;52;19
2021-04-01;Provence-Alpes-Côte d'Azur;93;42
2021-04-02;Auvergne-Rhône-Alpes;84;64
2021-04-02;Bourgogne-Franche-Comté;27;18
2021-04-02;Bretagne;53;9
2021-04-02;Centre-Val de Loire;24;19
2021-04-02;Corse;94;3
2021-04-02;Grand-Est;44;26
2021-04-02;Guadeloupe;1;2
2021-04-02;Guyane;3;1
2021-04-02;Hauts-de-France;32;69
2021-04-02;Ile-de-France;11;170
2021-04-02;La Réunion;4;3
2021-04-02;Martinique;2;0
2021-04-02;Mayotte;6;0
2021-04-02;Normandie;28;24
2021-04-02;Nouvelle-Aquitaine;75;14
2021-04-02;Occitanie;76;42
2021-04-02;Pays de la Loire;52;9
2021-04-02;Provence-Alpes-Côte d'Azur;93;32
2021-04-03;Auvergne-Rhône-Alpes;84;38
2021-04-03;Bourgogne-Franche-Comté;27;8
2021-04-03;Bretagne;53;5
2021-04-03;Centre-Val de Loire;24;11
2021-04-03;Corse;94;3
2021-04-03;Grand-Est;44;26
2021-04-03;Guadeloupe;1;1
2021-04-03;Guyane;3;0
2021-04-03;Hauts-de-France;32;47
2021-04-03;Ile-de-France;11;147
2021-04-03;La Réunion;4;2
2021-04-03;Martinique;2;4
2021-04-03;Mayotte;6;0
2021-04-03;Normandie;28;12
2021-04-03;Nouvelle-Aquitaine;75;12
2021-04-03;Occitanie;76;22
2021-04-03;Pays de la Loire;52;12
2021-04-03;Provence-Alpes-Côte d'Azur;93;49
2021-04-04;Auvergne-Rhône-Alpes;84;30
2021-04-04;Bourgogne-Franche-Comté;27;10
2021-04-04;Bretagne;53;11
2021-04-04;Centre-Val de Loire;24;12
2021-04-04;Corse;94;0
2021-04-04;Grand-Est;44;19
2021-04-04;Guadeloupe;1;1
2021-04-04;Guyane;3;0
2021-04-04;Hauts-de-France;32;25
2021-04-04;Ile-de-France;11;70
2021-04-04;La Réunion;4;3
2021-04-04;Martinique;2;1
2021-04-04;Mayotte;6;0
2021-04-04;Normandie;28;12
2021-04-04;Nouvelle-Aquitaine;75;12
2021-04-04;Occitanie;76;23
2021-04-04;Pays de la Loire;52;7
2021-04-04;Provence-Alpes-Côte d'Azur;93;34
2021-04-05;Auvergne-Rhône-Alpes;84;47
2021-04-05;Bourgogne-Franche-Comté;27;12
2021-04-05;Bretagne;53;6
2021-04-05;Centre-Val de Loire;24;13
2021-04-05;Corse;94;0
2021-04-05;Grand-Est;44;28
2021-04-05;Guadeloupe;1;0
2021-04-05;Guyane;3;0
2021-04-05;Hauts-de-France;32;30
2021-04-05;Ile-de-France;11;73
2021-04-05;La Réunion;4;4
2021-04-05;Martinique;2;1
2021-04-05;Mayotte;6;0
2021-04-05;Normandie;28;7
2021-04-05;Nouvelle-Aquitaine;75;8
2021-04-05;Occitanie;76;17
2021-04-05;Pays de la Loire;52;8
2021-04-05;Provence-Alpes-Côte d'Azur;93;30
2021-04-06;Auvergne-Rhône-Alpes;84;96
2021-04-06;Bourgogne-Franche-Comté;27;27
2021-04-06;Bretagne;53;10
2021-04-06;Centre-Val de Loire;24;22
2021-04-06;Corse;94;2
2021-04-06;Grand-Est;44;49
2021-04-06;Guadeloupe;1;0
2021-04-06;Guyane;3;3
2021-04-06;Hauts-de-France;32;62
2021-04-06;Ile-de-France;11;156
2021-04-06;La Réunion;4;6
2021-04-06;Martinique;2;5
2021-04-06;Mayotte;6;0
2021-04-06;Normandie;28;23
2021-04-06;Nouvelle-Aquitaine;75;31
2021-04-06;Occitanie;76;65
2021-04-06;Pays de la Loire;52;18
2021-04-06;Provence-Alpes-Côte d'Azur;93;57
2021-04-07;Auvergne-Rhône-Alpes;84;81
2021-04-07;Bourgogne-Franche-Comté;27;25
2021-04-07;Bretagne;53;18
2021-04-07;Centre-Val de Loire;24;22
2021-04-07;Corse;94;4
2021-04-07;Grand-Est;44;54
2021-04-07;Guadeloupe;1;3
2021-04-07;Guyane;3;1
2021-04-07;Hauts-de-France;32;95
2021-04-07;Ile-de-France;11;206
2021-04-07;La Réunion;4;4
2021-04-07;Martinique;2;0
2021-04-07;Mayotte;6;0
2021-04-07;Normandie;28;12
2021-04-07;Nouvelle-Aquitaine;75;33
2021-04-07;Occitanie;76;50
2021-04-07;Pays de la Loire;52;18
2021-04-07;Provence-Alpes-Côte d'Azur;93;47
2021-04-08;Auvergne-Rhône-Alpes;84;63
2021-04-08;Bourgogne-Franche-Comté;27;21
2021-04-08;Bretagne;53;8
2021-04-08;Centre-Val de Loire;24;17
2021-04-08;Corse;94;0
2021-04-08;Grand-Est;44;41
2021-04-08;Guadeloupe;1;1
2021-04-08;Guyane;3;2
2021-04-08;Hauts-de-France;32;55
2021-04-08;Ile-de-France;11;173
2021-04-08;La Réunion;4;1
2021-04-08;Martinique;2;2
2021-04-08;Mayotte;6;0
2021-04-08;Normandie;28;22
2021-04-08;Nouvelle-Aquitaine;75;12
2021-04-08;Occitanie;76;32
2021-04-08;Pays de la Loire;52;10
2021-04-08;Provence-Alpes-Côte d'Azur;93;38
2021-04-09;Auvergne-Rhône-Alpes;84;68
2021-04-09;Bourgogne-Franche-Comté;27;17
2021-04-09;Bretagne;53;14
2021-04-09;Centre-Val de Loire;24;17
2021-04-09;Corse;94;1
2021-04-09;Grand-Est;44;30
2021-04-09;Guadeloupe;1;2
2021-04-09;Guyane;3;0
2021-04-09;Hauts-de-France;32;57
2021-04-09;Ile-de-France;11;153
2021-04-09;La Réunion;4;1
2021-04-09;Martinique;2;4
2021-04-09;Mayotte;6;0
2021-04-09;Normandie;28;24
2021-04-09;Nouvelle-Aquitaine;75;21
2021-04-09;Occitanie;76;30
2021-04-09;Pays de la Loire;52;16
2021-04-09;Provence-Alpes-Côte d'Azur;93;43
2021-04-10;Auvergne-Rhône-Alpes;84;45
2021-04-10;Bourgogne-Franche-Comté;27;15
2021-04-10;Bretagne;53;13
2021-04-10;Centre-Val de Loire;24;11
2021-04-10;Corse;94;2
2021-04-10;Grand-Est;44;31
2021-04-10;Guadeloupe;1;2
2021-04-10;Guyane;3;0
2021-04-10;Hauts-de-France;32;37
2021-04-10;Ile-de-France;11;134
2021-04-10;La Réunion;4;3
2021-04-10;Martinique;2;5
2021-04-10;Mayotte;6;0
2021-04-10;Normandie;28;10
2021-04-10;Nouvelle-Aquitaine;75;15
2021-04-10;Occitanie;76;23
2021-04-10;Pays de la Loire;52;10
2021-04-10;Provence-Alpes-Côte d'Azur;93;32
2021-04-11;Auvergne-Rhône-Alpes;84;23
2021-04-11;Bourgogne-Franche-Comté;27;11
2021-04-11;Bretagne;53;7
2021-04-11;Centre-Val de Loire;24;13
2021-04-11;Corse;94;1
2021-04-11;Grand-Est;44;23
2021-04-11;Guadeloupe;1;0
2021-04-11;Guyane;3;0
2021-04-11;Hauts-de-France;32;26
2021-04-11;Ile-de-France;11;100
2021-04-11;La Réunion;4;1
2021-04-11;Martinique;2;3
2021-04-11;Mayotte;6;1
2021-04-11;Normandie;28;16
2021-04-11;Nouvelle-Aquitaine;75;6
2021-04-11;Occitanie;76;21
2021-04-11;Pays de la Loire;52;13
2021-04-11;Provence-Alpes-Côte d'Azur;93;21
2021-04-12;Auvergne-Rhône-Alpes;84;87
2021-04-12;Bourgogne-Franche-Comté;27;10
2021-04-12;Bretagne;53;8
2021-04-12;Centre-Val de Loire;24;19
2021-04-12;Corse;94;0
2021-04-12;Grand-Est;44;40
2021-04-12;Guadeloupe;1;3
2021-04-12;Guyane;3;1
2021-04-12;Hauts-de-France;32;51
2021-04-12;Ile-de-France;11;130
2021-04-12;La Réunion;4;4
2021-04-12;Martinique;2;0
2021-04-12;Mayotte;6;0
2021-04-12;Normandie;28;15
2021-04-12;Nouvelle-Aquitaine;75;28
2021-04-12;Occitanie;76;32
2021-04-12;Pays de la Loire;52;17
2021-04-12;Provence-Alpes-Côte d'Azur;93;47
2021-04-13;Auvergne-Rhône-Alpes;84;70
2021-04-13;Bourgogne-Franche-Comté;27;11
2021-04-13;Bretagne;53;8
2021-04-13;Centre-Val de Loire;24;21
2021-04-13;Corse;94;1
2021-04-13;Grand-Est;44;56
2021-04-13;Guadeloupe;1;3
2021-04-13;Guyane;3;3
2021-04-13;Hauts-de-France;32;62
2021-04-13;Ile-de-France;11;180
2021-04-13;La Réunion;4;5
2021-04-13;Martinique;2;4
2021-04-13;Mayotte;6;1
2021-04-13;Normandie;28;21
2021-04-13;Nouvelle-Aquitaine;75;23
2021-04-13;Occitanie;76;27
2021-04-13;Pays de la Loire;52;7
2021-04-13;Provence-Alpes-Côte d'Azur;93;52
2021-04-14;Auvergne-Rhône-Alpes;84;68
2021-04-14;Bourgogne-Franche-Comté;27;14
2021-04-14;Bretagne;53;7
2021-04-14;Centre-Val de Loire;24;19
2021-04-14;Corse;94;3
2021-04-14;Grand-Est;44;32
2021-04-14;Guadeloupe;1;2
2021-04-14;Guyane;3;0
2021-04-14;Hauts-de-France;32;42
2021-04-14;Ile-de-France;11;145
2021-04-14;La Réunion;4;4
2021-04-14;Martinique;2;0
2021-04-14;Mayotte;6;0
2021-04-14;Normandie;28;10
2021-04-14;Nouvelle-Aquitaine;75;14
2021-04-14;Occitanie;76;25
2021-04-14;Pays de la Loire;52;15
2021-04-14;Provence-Alpes-Côte d'Azur;93;41
2021-04-15;Auvergne-Rhône-Alpes;84;71
2021-04-15;Bourgogne-Franche-Comté;27;14
2021-04-15;Bretagne;53;10
2021-04-15;Centre-Val de Loire;24;28
2021-04-15;Corse;94;1
2021-04-15;Grand-Est;44;36
2021-04-15;Guadeloupe;1;2
2021-04-15;Guyane;3;2
2021-04-15;Hauts-de-France;32;68
2021-04-15;Ile-de-France;11;134
2021-04-15;La Réunion;4;0
2021-04-15;Martinique;2;5
2021-04-15;Mayotte;6;0
2021-04-15;Normandie;28;19
2021-04-15;Nouvelle-Aquitaine;75;17
2021-04-15;Occitanie;76;39
2021-04-15;Pays de la Loire;52;14
2021-04-15;Provence-Alpes-Côte d'Azur;93;41
2021-04-16;Auvergne-Rhône-Alpes;84;55
2021-04-16;Bourgogne-Franche-Comté;27;18
2021-04-16;Bretagne;53;2
2021-04-16;Centre-Val de Loire;24;18
2021-04-16;Corse;94;0
2021-04-16;Grand-Est;44;34
2021-04-16;Guadeloupe;1;3
2021-04-16;Guyane;3;1
2021-04-16;Hauts-de-France;32;42
2021-04-16;Ile-de-France;11;146
2021-04-16;La Réunion;4;4
2021-04-16;Martinique;2;6
2021-04-16;Mayotte;6;0
2021-04-16;Normandie;28;17
2021-04-16;Nouvelle-Aquitaine;75;21
2021-04-16;Occitanie;76;33
2021-04-16;Pays de la Loire;52;7
2021-04-16;Provence-Alpes-Côte d'Azur;93;56
2021-04-17;Auvergne-Rhône-Alpes;84;33
2021-04-17;Bourgogne-Franche-Comté;27;13
2021-04-17;Bretagne;53;12
2021-04-17;Centre-Val de Loire;24;11
2021-04-17;Corse;94;1
2021-04-17;Grand-Est;44;27
2021-04-17;Guadeloupe;1;3
2021-04-17;Guyane;3;0
2021-04-17;Hauts-de-France;32;25
2021-04-17;Ile-de-France;11;138
2021-04-17;La Réunion;4;4
